pn,qty
TNYA01A03000,0
TNYA01A03010,0
TNYA01A04030,0
TNYA01A04090,0
TNYA01A04110,0
TNYA01A05000,0
TNYA01A05010,0
TNYA01A05020,0
TNYA01A05030,0
TNYA01A05040,0
TNYA01A05050,0
TNYA01A08000,0
TNYA01A08010,0
TNYA01A10000,0
TNYA01A11000,0
TNYA01A11010,0
TNYA01A11030,0
TOU-2-01299,0
TOUAC001,0
TOUAC002,0
TOUAC003,0
TOUAC004,0
TOUAC005,0
TOUAC006,0
TOUAC007,0
TOUAC008,0
TOUAH1100,0
TOUAH1300,0
TOUAH1500,0
TOUBH1500,0
TOU-H1300A,0
TOU-H1500A,0
TRIB09753,0
TRIB09754,0
TRIB09755,0
TRIB09756,0
TRIB09757,0
TRIB09758,0
TRIB09759,0
TRIB09760,0
TRIB09761,0
TRIB09762,0
TRIB09763,0
TRIB09764,0
TRIB09765,0
TRIB09766,0
TRIB09767,0
TRIB09768,0
TRIB09769,0
TRIB09770,0
TRIB09771,0
TRIB09772,0
TRIB09773,0
TRIB09774,0
TRIB09775,0
TRIB09776,0
TRIB09777,0
TRNS00978,0
TRNS00980,0
TRNS00981,0
TRNS00982,0
TRNS00983,0
TRNS00984,0
TRNS00985,0
TRNS00986,0
TRNS00987,0
TRNS00988,0
TRNS00990,0
TRNS00991,0
TRNS00993,0
TRNS00994,0
TRNS01141,0
TRNS01142,0
TRNS01892,0
TRNS02375,0
TRNS02376,0
TRNS02377,0
TRNS08565,0
TRNS08566,0
TRNS11446,0
TRNS11472,0
TRNS11905,0
TRNS14120,0
TRNS14872,0
TRNS14873,0
TRNS14874,0
TRNS14875,0
TRNS14876,0
TRNS14877,0
TRNS14878,0
TRNS14879,0
TRNS14880,0
TRNS14881,0
TRNS14882,0
TRNS14884,0
TRNS14885,0
TRNS14886,0
TRNS14887,0
TRNS14888,0
TRNS14889,0
TRNS14890,0
TRNS14891,0
TRNS14892,0
TS,244
TS192007Y00,0
TS196031Y01,0
TS198523Y01,0
TS198526Y00,5
TS198545Y00,0
TSR300R02,3
TSRA14A90000,0
TSRA14M00001,0
TSRA14M00002,0
TSRA14M00003,4
TSRA14M00004,6
TSRA20M00005,0
TSRA20M00008,0
TSRA20M00013,1
TSRA21M10011,0
TSRA22M20061,0
TSRA23M00009,0
TSRA23M00010,0
TSRA24A32000,0
TSRA24M00002,0
TSRA25A32000,0
TSRA25M00001,0
TSRA25M00002,0
TSRA28M50006,0
TSRA28M50007,0
TSRA28M50008,0
TSRA28M50009,0
TSRA28M50010,0
TSRA28M50011,0
TSRA28M50012,0
TSRA28M50013,0
TSRA32M10001,0
TSRA32M10002,0
TSRA32M10004,0
TSRA32M10005,0
TSRA32M20001,0
TSRA32M20002,0
TSRA32M30001,0
TSRA32M30101,0
TSRA32M30102,0
TSRA32M30201,0
TSRA32M30202,0
TSRA32M31001,0
TSRA32M31002,0
TSRA32M31101,0
TSRA32M31201,0
TSRA32M80001,0
TSRA32M80002,0
TSRA32M80003,0
TSRA32M80004,0
TSRA32M80005,0
TSRA32M80006,0
TSRA32M80007,0
TSRA32M80008,0
TSRA32M80009,0
TSRA32M80011,0
TSRA32M80012,0
TSRA32M80013,0
TSRA32M80014,0
TSRA32M80015,0
TSRA32M80016,0
TSRA32M80017,0
TSRA32M80018,0
TSRA32M80019,0
TSRA32M80021,0
TSRA33A00005,0
TSRA33M00001,0
TSRA33M00002,0
TSRA33M00003,0
TSRA33M00004,0
TSRA33M00005,1
TSRA33M00006,0
TSRA33M00007,0
TSRA33M00008,0
TSRA33M00009,1
TSRA33M00010,1
TSRA33M00011,2
TSRA33M00012,0
TSRA34A80000,0
TSRA34A90000,0
TSRA34A90100,0
TSRA34M80001,0
TSRA34M80002,0
TSRA34M90001,1
TSRA34M90002,0
TSRA34M90003,0
TSRA34M90004,0
TSRA34M90005,0
TSRA34M90006,0
TSRA34M90007,0
TSRA34M90008,0
TSRA34M90009,0
TSRA34M90012,0
TSRA34M90014,0
TSRA34M90016,0
TSRA34M90018,0
TSRA34M90101,0
TSRA34M90102,0
TSRB04M10001,0
TSRB05A72000,0
TSRB05A74000,0
TSRB06M50005,0
TSRR01A20000,0
TSRR01A20100,0
TSRR01A20200,0
TSRR01A20300,0
TSRR01A21000,0
TSRR01A22000,0
TSRR01A23000,0
TSRR01A24000,0
TSRR01A25000,0
TSRR01A26000,0
TSRR01A30000,0
TSRR01M00031,0
TSRR01M00032,0
TSRR01M00033,0
TSRR01M00034,6
TSRR01M00035,0
TSRR01M00036,0
TSRR01M00037,0
TSRR01M00038,0
TSRR01M00039,12
TSRR01M00040,10
TSRR01M00041,10
TSRR01M00042,7
TSRR01M00044,6
TSRR01M00047,0
TSRR01M00048,0
TSRR01M00049,5
TSRR01M00051,1
TSRR01M00052,0
TSRR01M00053,1
TSRR01M00054,2
TSRR01M00055,19
TSRR01M00056,7
TSRR01M00057,0
TSRR01M00058,16
TSRR01M00059,0
TSRR01M00060,0
TSRR01M00061,4
TSRR01M00065,3
TSRR01M00066,0
TSRR01M00067,0
TSRR01M00068,0
TSRR01M00284,3
TSRR01Z00001,0
TSRR01Z00002,0
TSRR01Z00003,0
TSRR02A10000,0
TSRR02A20000,0
TSRR02A20100,0
TSRR02A20200,0
TSRR02A20400,0
TSRR02A20500,7
TSRR02A20600,0
TSRR02A21000,0
TSRR02A30000,0
TSRR02A30100,10
TSRR02A30200,7
TSRR02A30300,5
TSRR02M00033,4
TSRR02M00034,6
TSRR02M00040,3
TSRR02M00058,0
TSRR02M00067,0
TSRR02M00070,8
TSRR02M00071,8
TSRR02M00073,6
TSRR02M00074,26
TSRR02M00075,8
TSRR02M00076,8
TSRR02M00080,8
TSRR02M00081,6
TSRR02Z00002,0
TSSA02A60315,0
TSSA02A60355,0
TSSA02A60405,0
TSSA02A65000,0
TSSA02A65100,0
TSSA02A65200,0
TSSA02M60303,0
TSSA02M60306,0
TSSA02M60309,0
TSSA02M60310,0
TSSA02M60401,0
TSSA02M60402,0
TSSA02M60403,0
TSSA02M60404,0
TSSA02M60405,0
TSSA02M60406,0
TSSA02M60407,0
TSSA02M60408,0
TSSA02M60409,0
TSSA02M60410,0
TSSA02M65001,0
TSSA02M65002,0
TSSA02M65101,0
TSSA02M65102,0
TSSA02M65103,0
TSSA02M65202,0
TSSA02M65203,0
TSSA03A60005,0
TSSA03A60305,0
TSSA03A60350,0
TSSA03A60370,2
TSSA03A60390,0
TSSA03A60405,0
TSSA03A65100,0
TSSA03M50000,16
TSSA03M50001,0
TSSA03M60001,1
TSSA03M60002,1
TSSA03M60003,1
TSSA03M60004,0
TSSA03M60005,1
TSSA03M60006,1
TSSA03M60301,12
TSSA03M60302,12
TSSA03M60303,32
TSSA03M60304,13
TSSA03M60305,13
TSSA03M60306,15
TSSA03M60351,1
TSSA03M60352,1
TSSA03M60353,1
TSSA03M60355,1
TSSA03M60356,0
TSSA03M60371,11
TSSA03M60372,8
TSSA03M60373,0
TSSA03M60374,0
TSSA03M60375,42
TSSA03M60405,55
TSSA03M60406,82
TSSA03M60411,0
TSSA03M60412,0
TSSA03M60420,0
TSSA03M60425,0
TSSA03M60430,0
TSSA03M60432,3
TSSA03M60433,1
TSSA03M60434,0
TSSA03M60435,30
TSSA03M60436,0
TSSA03M65003,26
TSSA03M65104,87
TSSA04A60000,0
TSSA04A60300,7
TSSA04A60350,0
TSSA04A60400,0
TSSA04A60420,3
TSSA04A60430,31
TSSA04A60500,14
TSSA04A60600,0
TSSA04A60700,10
TSSA04A65110,24
TSSA04M60001,9
TSSA04M60002,6
TSSA04M60003,9
TSSA04M60004,0
TSSA04M60005,33
TSSA04M60006,29
TSSA04M60007,12
TSSA04M60008,35
TSSA04M60009,196
TSSA04M60010,38
TSSA04M60012,5
TSSA04M60014,4
TSSA04M60017,15
TSSA04M60021,28
TSSA04M60022,28
TSSA04M60023,28
TSSA04M60301,9
TSSA04M60302,6
TSSA04M60304,46
TSSA04M60305,15
TSSA04M60307,5
TSSA04M60308,0
TSSA04M60309,39
TSSA04M60351,9
TSSA04M60401,0
TSSA04M60402,31
TSSA04M60403,41
TSSA04M60409,46
TSSA04M60410,13
TSSA04M60412,38
TSSA04M60413,84
TSSA04M60421,22
TSSA04M60429,0
TSSA04M60501,7
TSSA04M60502,5
TSSA04M60503,6
TSSA04M60504,0
TSSA04M60505,6
TSSA04M60507,10
TSSA04M60508,22
TSSA04M60509,11
TSSA04M60510,20
TSSA04M60511,7
TSSA04M60512,31
TSSA04M60513,6
TSSA04M60514,5
TSSA04M65101,0
TSSA04O00100,11
TSSA04O00101,7
TSSA04O00102,0
TSSA04O00103,0
TSSA05M50002,0
TSSA05M50003,11
TSSA05M50004,0
TSSA05M50005,0
TSSA05M50006,0
TSSA05M50007,0
TSSA05M50008,0
TSSA05M50009,0
TSSA06M60001,0
TSSA06M60002,0
TSSA06M60006,0
TSSA06M60007,0
TSSA06M60012,0
TSSA06M60401,0
TSSA06M60501,0
TSSA06M60502,0
TSSA06M60503,0
TSSA06M60551,0
TSSA06M60561,0
TSSA06M60562,0
TSSA06M60601,0
TSSA06M60602,0
TSSA11A10108,0
TSSA11M50010,0
TSSA11M50011,0
TSSA11M50012,0
TSSA11M50013,0
TSSA11M50014,0
TSSA11M50018,0
TSSA11M50019,0
TSSA11M50020,0
TSSA11M50021,0
TSSA11M50022,0
TSSA11M50023,0
TSSD,0
TSSD_A9000,0
TSSD_M0001,40
TSSD_M0002,0
TSSD_M0003,0
TSSD_M0004,0
TSSD_M0005,0
TSSD14T,1
TSSD14T_A9000,0
TSSD14TM,24
TSSD14TM_A9000,0
TSSD14TMZ00001,0
TSSD14TMZ00002,0
TSSD14TMZ00003,0
TSSD14TZ00001,0
TSSD14TZ00002,0
TSSD14TZ00003,0
TSSD3M,0
TSSD3M_A9000,0
TSSD3M_M0004,0
TSSD3M_M0005,0
TSSD3M14T,8
TSSD3M14T_A9000,0
TSSD3M14TM,3
TSSD3M14TM_A9000,0
TSSD3M14TMZ00001,0
TSSD3M14TMZ00002,0
TSSD3M14TMZ00003,0
TSSD3M14TZ00001,0
TSSD3M14TZ00002,0
TSSD3M14TZ00003,0
TSSD3MZ00001,0
TSSD3MZ00002,0
TSSD3MZ00003,0
TSSDA01,62
TSSDA01_A9000,0
TSSDA01_M0003,0
TSSDA01Z00001,0
TSSDA01Z00002,0
TSSDA01Z00003,0
TSSDDR,0
TSSDDRA90000,0
TSSDDRZ00001,0
TSSDDRZ00002,0
TSSDDRZ00003,0
TSSDSP,0
TSSDSP_A9000,0
TSSDSPZ00001,0
TSSDSPZ00002,0
TSSDSPZ00003,0
TSSDZ00001,0
TSSDZ00002,0
TSSDZ00003,0
TST12STG_M0601,0
TSTA03M00053,0
TSTA03M00054,0
TSTA03M00055,0
TSTA03M00056,0
TSTA04M00098,0
TSTA04M00099,0
TSTA04M00100,0
TSTA04M00101,0
TSTA04M00103,0
TSTA07M00123,0
TSTA07M00124,0
TSTA07M00125,0
TSTN01M00049,0
TSTN01M00050,0
TSTN01M00051,0
TSTN01M00052,0
TSTQ01M00073,0
TSTQ01M00074,0
TSTQ01M00075,0
TSTQ01M00076,0
TSTQ01M00077,0
TSTQ01M00078,0
TSTQ01M00079,0
TSTQ01M00080,0
TSTQ01M00081,0
TSTV01M00239,0
TSTV10M50006,0
TSTV10M50009,0
TSTV21A60008,0
TSTV21A60100,0
TSTV21A60308,0
TSTV21A60318,0
TSTV21A60356,0
TSTV21M53004,0
TSTV21M60308,0
TSTV21M60315,0
TSTV21M60320,0
TSTV21M60321,0
TSTV21M60355,0
TSZ00001,0
TSZ00002,0
TUBE00359,0
TUBE00360,9
TUBE00361,0
TUBE00362,0
TUBE00363,440
TUBE00364,223
TUBE00365,0
TUBE00366,170
TUBE00367,7
TUBE00368,0
TUBE00370,0
TUBE00371,0
TUBE00372,0
TUBE00373,100
TUBE00374,0
TUBE00375,0
TUBE00376,0
TUBE00377,0
TUBE00378,0
TUBE00379,0
TUBE00659,20
TUBE00660,0
TUBE01615,25
TUBE01616,0
TUBE01633,47
TUBE01638,0
TUBE01639,0
TUBE01652,0
TUBE07883,32
TUBE07892,0
TUBE08852,0
TUBE08853,0
TUBE08854,0
TUBE09228,0
TUBE09229,0
TUBE09230,0
TUBE09231,0
TUBE09232,0
TUBE09233,0
TUBE09234,0
TUBE09235,0
TUBE09236,0
TUBE09237,18
TUBE09238,0
TUBE09239,0
TUBE09240,0
TUBE09241,0
TUBE09242,0
TUBE09243,0
TUBE09244,0
TUBE09245,0
TUBE09246,0
TUBE09247,0
TUBE09248,23
TUBE09249,0
TYNYA01M01207,0
TYNYA01M01211,0
U009A,0
U047B,0
UCMA01M10050,0
UCMA01M10051,0
UCMA01M11001,0
UCMA01M11002,0
UCMA01M11003,0
UCMA01M11004,0
UCMA01M11005,0
UCMA01M11006,0
UCMA01M11007,0
UCMA01M11008,0
UCMA01M11010,0
UCMA01M11012,0
UCMA01M11016,0
UCMA01M11017,0
UCMA01M11018,0
UCMA01M11020,0
UCMA01M11021,0
UCMA01M11022,0
UCMA01M11023,0
UCMA01M11024,0
UCMA01M11027,0
UCMA01M11028,0
UCMA01M11031,0
UCMA01M11037,0
UCMA01M11038,0
UCMA01M11039,0
UCMA01M11040,0
UCMA01M11041,0
UCMA01M11042,0
UCMA01M11043,0
UCMA01M11044,0
UCMA01M11051,0
UCMA01M11060,0
UCMA01M11061,0
UCMA01M11070,0
UCMA01M11071,0
UCMA01M12019,0
UCMA01M12020,0
UCMA01M12021,0
UCMA01M12023,0
UCMA01M12025,0
UCMA01M12126,0
UCMA01M12127,0
UCMA01M12128,0
UCMA01M12129,0
UCMA01M12131,0
UCMA01M12132,0
UCMA01M12133,0
UCMA01M12134,0
UCMA01M12135,0
UCMA01M12140,0
UCMA01M12142,0
UCMA01M12143,0
UCMA01M12144,0
UCMA01M12151,0
UCMA01M12152,0
UCMA01M12153,0
UCMA01M12154,0
UCMA01M12155,0
UCMA01M12156,0
UCMA01M12401,0
UCMA01M12402,0
UCMA01M12403,0
UCMA01M12404,0
UCMA01M12405,0
UCMA01M12407,0
UCMA01M12408,0
UCMA01M12409,0
UCMA01M12410,0
UCMA01M12411,0
UCMA01M12412,0
UCMA01M12413,0
UCMA01M12501,0
UCMA01M12601,0
UCMA01M12701,0
UCMA01M12702,0
UCMA01M12703,0
UCMA01M12704,0
UCMA01M12705,0
UCMA01M12706,0
UCMA01M12707,0
UCMA01M12708,0
UCMA01M12709,0
UCMA01M12710,0
UCMA01M12711,0
UCMA01M19001,0
UCMA01M19002,0
UCMA01M19003,0
UCMA01M19004,0
UCMA01M19007,0
UCMA01M19008,0
UCMA01M19009,0
UCMA01M19011,0
UCMA01M19012,0
UCMA01M19014,0
UCMA01M19015,0
UCMA01M19016,0
UCMA01M19017,0
UCMA01M19021,0
UCMA01M19022,0
UCMA01M19023,0
UCMA01M19024,0
UCMA01M19025,0
UCMA01M19026,0
UCMA01M19027,0
UCMA01M19028,0
UCMA01M19029,0
UCMA01M19030,0
UCMA01M19031,0
UCMA01M19032,0
UCMA01M19033,0
UCMA01M19034,0
UCMA01M19036,0
UCMA01M19038,0
UCMA01M19040,0
UCMA01M20002,0
UCMA01M20005,0
UCMA01M20007,0
UCMA01M20012,0
UCMA01M20016,0
UCMA01M20017,0
UCMA01M21001,0
UCMA01M21003,0
UCMA01M21004,0
UCMA01M21006,0
UCMA01M21010,0
UCMA01M21013,0
UCMA01M21015,0
UCMA01M21020,0
UCMA01M21021,0
UCMA01M21022,0
UCMA01M21023,0
UCMA01M21024,0
UCMA01M21028,0
UCMA01M21029,0
UCMA01M21053,0
UCMA01M21054,0
UCMA01M21055,0
UCMA01M21056,0
UCMA01M21057,0
UCMA01M21058,0
UCMA01M21059,0
UCMA01M21060,0
UCMA01M21061,0
UCMA01M21063,0
UCMA01M21064,0
UCMA01M21065,0
UCMA01M21066,0
UCMA01M21067,0
UCMA01M21068,0
UCMA01M21071,0
UCMA01M21072,0
UCMA01M21114,0
UCMA01M21115,0
UCMA01M21116,0
UCMA01M21117,0
UCMA01M21118,0
UCMA01M21119,0
UCMA01M21120,0
UCMA01M21121,0
UCMA01M21123,0
UCMA01M21124,0
UCMA01M21125,0
UCMA01M21127,0
UCMA01M21128,0
UCMA01M21130,0
UCMA01M21131,0
UCMA01M21136,0
UCMA01M21146,0
UCMA01M21151,0
UCMA01M21152,0
UCMA01M21153,0
UCMA01M21154,0
UCMA01M21159,0
UCMA01M21161,0
UCMA01M21163,0
UCMA01M21164,0
UCMA01M21165,0
UCMA01M21166,0
UCMA01M21167,0
UCMA01M21168,0
UCMA01M22001,0
UCMA01M22002,0
UCMA01M22003,0
UCMA01M22004,0
UCMA01M22005,0
UCMA01M22006,0
UCMA01M22007,0
UCMA01M22009,0
UCMA01M22011,0
UCMA01M22012,0
UCMA01M22013,0
UCMA01M22101,0
UCMA01M22103,0
UCMA01M23001,0
UCMA01M23004,0
UCMA01M23005,0
UCMA01M23006,0
UCMA01M23008,0
UCMA01M23009,0
UCMA01M23010,0
UCMA01M23011,0
UCMA01M23015,0
UCMA01M23101,0
UCMA01M23103,0
UCMA01M23121,0
UCMA01M23122,0
UCMA01M23131,0
UCMA01M23145,0
UCMA01M23146,0
UCMA01M24001,0
UCMA01M24002,0
UCMA01M24003,0
UCMA01M24006,0
UCMA01M24008,0
UCMA01M24011,0
UCMA01M24012,0
UCMA01M25001,0
UCMA01M25002,0
UCMA01M25003,0
UCMA01M25004,0
UCMA01M25005,0
UCMA01M25006,0
UCMA01M25007,0
UCMA01M25008,0
UCMA01M25009,0
UCMA01M25012,0
UCMA01M25014,0
UCMA01M25015,0
UCMA01M25016,0
UCMA01M25017,0
UCMA01M25021,0
UCMA01M25022,0
UCMA01M25024,0
UCMA01M25025,0
UCMA01M25026,0
UCMA01M25027,0
UCMA01M25028,0
UCMA01M25031,0
UCMA01M25032,0
UCMA01M25033,0
UCMA01M25034,0
UCMA01M25035,0
UCMA01M25036,0
UCMA01M25037,0
UCMA01M25038,0
UCMA01M25039,0
UCMA01M25040,0
UCMA01M25041,0
UCMA01M25042,0
UCMA01M25043,0
UCMA01M25044,0
UCMA01M25045,0
UCMA01M25046,0
UCMA01M25047,0
UCMA01M25050,0
UCMA01M25052,0
UCMA01M25101,0
UCMA01M25102,0
UCMA01M25103,0
UCMA01M25111,0
UCMA01M25112,0
UCMA01M25201,0
UCMA01M25202,0
UCMA01M25203,0
UCMA01M25205,0
UCMA01M25206,0
UCMA01M25207,0
UCMA01M25211,0
UCMA01M25212,0
UCMA01M25216,0
UCMA01M26001,0
UCMA01M26002,0
UCMA01M26003,0
UCMA01M26004,0
UCMA01M26005,0
UCMA01M26006,0
UCMA01M26007,0
UCMA01M26008,0
UCMA01M26009,0
UCMA01M26014,0
UCMA01M26015,0
UCMA01M26101,0
UCMA01M26102,0
UCMA01M26103,0
UCMA01M26104,0
UCMA01M42001,0
UCMA01M42002,0
UCMA01M42003,0
UCMA01M42004,0
UCMA01M42005,0
UCMA01M42006,0
UCMA01M42010,0
UCMA01M42011,0
UCMA01M42012,0
UCMA01M42013,0
UCMA01M42015,0
UCMA01M43001,0
UCMA01M44001,0
UCMA01M44002,0
UCMA01M44003,0
UCMA01M44005,0
UCMA01M44007,0
UCMA01M44008,0
UCMA01M44009,0
UCMA01M44010,0
UCMA01M44011,0
UCMA01M44012,0
UCMA01M44014,0
UCMA01M44015,0
UCMA01M44016,0
UCMA01M44017,0
UCMA01M44018,0
UCMA01M44019,0
UCMA01M44020,0
UCMA01M44021,0
UCMA01M44022,0
UCMA01M44023,0
UCMA01M44024,0
UCMA01M44025,0
UCMA01M44026,0
UCMA01M44028,0
UCMA01M44029,0
UCMA01M46002,0
UCMA01M46003,0
UCMA01M46004,0
UCMA01M80005,0
UCMA01M80006,0
UCMA01M80007,0
UCMA01M80008,0
UCMA01M80009,0
UCMA01M80011,0
UCMA01M80012,0
UCMA01M80013,0
UCMA01M80014,0
UCMA01M80015,0
UCMA01M80016,0
UCMA01M80017,0
UCMA01M80018,0
UCMA01M80019,0
UCMA01M80020,0
UCMA01M80021,0
UCMA01M80022,0
UCMA01M80023,0
UCMA01M80024,0
UCMA01M80025,0
UCMA01M80026,0
UCMA01M80027,0
UCMA01M80028,0
UCMA01M80029,0
UCMA01M80030,0
UCMA01M80031,0
UCMA01M80032,0
UCMA01M80033,0
UCMA01M80034,0
UCMA01M80035,0
UCMA01M80036,0
UCMA01M80037,0
UCMA01M80038,0
UCMA01M80039,0
UCMA01M80041,0
UCMA01M80042,0
UCMA01M80043,0
UCMA01M90500,0
UCMA01M90501,0
UCMA01M90502,0
UCMA01M90503,0
UCMA01M90504,0
UCMA01M90601,0
UCMA01M90700,0
V810406510E,0
V810406514AA10,0
V810409036AA10,0
V810409155C,0
VB,0
VENT12469,0
VENT14336,0
VENT14337,22
VENT14338,0
VENT14339,0
VENT14340,0
VENT14341,4
VENT14342,1
VENT14343,0
VENT14344,0
VENT14345,0
VENT14346,0
VENT14347,0
VENT14348,2
VG,0
VG_A0001,0
VG_A0002,0
VG_M0001,0
VG_M0002,0
VG_M0003,0
VG_M0004,0
VG_M0005,0
VG_M0006,0
VG_M0012,0
VG_M0015,0
VG_M0016,0
VG_M0017,0
VG_M0018,0
VG_M0019,0
VG_M0021,0
VGZ00001,0
VGZ00002,0
VH_M0002,0
VHS_TEMP,0
VHSAC001A,0
VHSAC003A,0
VHSEI33SD,0
VHSEI33SD_A1000,0
VHSEI33SD_M0001,0
VHSEI33SD_M0002,0
VHSEI33SDZ00001,0
VHSEI33SDZ00002,0
VHSEI33SDZ00003,0
VHSEI40SD,0
VHSEI40SD_A1000,0
VHSEI40SD_M0002,0
VHSEI40SDZ00001,0
VHSEI40SDZ00002,0
VHSEI50SD,0
VHSEI50SD_A1000,0
VHSEI50SD_M0002,0
VHSEI50SDZ00001,0
VHSEI50SDZ00002,0
VINCENT,0
VIS000381,1723
VIS000382,2717
VIS000383,0
VIS000384,0
VIS000385,2800
VIS000386,8497
VIS000387,1600
VIS000388,5795
VIS000389,7980
VIS000390,4917
VIS000391,4010
VIS000392,3074
VIS000393,5083
VIS000394,10525
VIS000395,188
VIS000396,6371
VIS000397,5528
VIS000398,3710
VIS000399,3241
VIS000400,1524
VIS000401,600
VIS000402,460
VIS000403,3180
VIS000404,4370
VIS000405,9379
VIS000406,21158
VIS000407,9997
VIS000408,3988
VIS000409,4875
VIS000410,4419
VIS000411,5218
VIS000412,1560
VIS000413,12200
VIS000414,4650
VIS000415,7600
VIS000416,1270
VIS000417,3150
VIS000418,1348
VIS000419,3924
VIS000420,4700
VIS000421,5694
VIS000422,900
VIS000423,2935
VIS000424,450
VIS000425,2242
VIS000426,7316
VIS000427,3352
VIS000428,5150
VIS000429,3154
VIS000430,2745
VIS000431,935
VIS000432,852
VIS000433,0
VIS000434,0
VIS000435,0
VIS000436,550
VIS000437,1085
VIS000438,3078
VIS000439,0
VIS000441,0
VIS000442,739
VIS000443,505
VIS000444,628
VIS000445,0
VIS000446,676
VIS000447,1914
VIS000448,550
VIS000449,556
VIS000450,183
VIS000451,1447
VIS000452,200
VIS000453,0
VIS000454,5116
VIS000455,0
VIS000456,840
VIS000457,296
VIS000458,90
VIS000459,347
VIS000460,900
VIS000461,90
VIS000462,470
VIS000463,185
VIS000464,881
VIS000465,846
VIS000466,450
VIS000467,1081
VIS000468,721
VIS000469,642
VIS000470,1171
VIS000471,750
VIS000472,400
VIS000473,830
VIS000474,1558
VIS000475,484
VIS000476,1428
VIS000477,864
VIS000478,1147
VIS000479,0
VIS000480,0
VIS000481,668
VIS000482,0
VIS000483,0
VIS000484,0
VIS000485,200
VIS000486,2000
VIS000487,1600
VIS000488,312
VIS000489,104
VIS000490,90
VIS000491,0
VIS000492,1341
VIS000493,1000
VIS000494,918
VIS000495,243
VIS000496,826
VIS000497,1195
VIS000498,1941
VIS000499,1592
VIS000500,1672
VIS000501,3727
VIS000502,7171
VIS000503,162
VIS000504,2047
VIS000505,1461
VIS000506,1089
VIS000507,1944
VIS000508,1370
VIS000509,1033
VIS000510,190
VIS000511,564
VIS000512,480
VIS000513,2160
VIS000514,1282
VIS000515,1200
VIS000516,50
VIS000517,0
VIS000518,44
VIS000519,725
VIS000520,600
VIS000521,200
VIS000522,100
VIS000523,200
VIS000524,328
VIS000525,489
VIS000526,1739
VIS000527,2474
VIS000528,100
VIS000529,992
VIS000530,477
VIS000531,655
VIS000532,0
VIS000533,260
VIS000534,980
VIS000535,3432
VIS000536,496
VIS000537,145
VIS000538,200
VIS000539,2822
VIS000540,1274
VIS000541,963
VIS000542,1649
VIS000543,1000
VIS000544,1213
VIS000545,679
VIS000546,0
VIS000547,163
VIS000548,0
VIS000549,0
VIS000550,3884
VIS000551,650
VIS000552,372
VIS000553,954
VIS000554,482
VIS000555,234
VIS000556,415
VIS000557,500
VIS000558,2963
VIS000559,4587
VIS000560,691
VIS000561,133
VIS000562,235
VIS000563,0
VIS000564,720
VIS000565,0
VIS000579,252
VIS000580,158
VIS000581,400
VIS000597,7148
VIS000598,0
VIS000599,788
VIS000600,965
VIS000604,8400
VIS000605,104
VIS000607,0
VIS000609,400
VIS000610,0
VIS000615,3586
VIS000617,0
VIS000619,1640
VIS000620,509
VIS000621,1100
VIS000622,0
VIS000623,196
VIS000624,682
VIS000625,468
VIS000626,500
VIS000627,500
VIS000631,0
VIS000632,990
VIS000654,4237
VIS000666,3870
VIS000667,1492
VIS001104,4468
VIS001105,9000
VIS001106,0
VIS001107,200
VIS001108,166
VIS001109,374
VIS001110,1684
VIS001111,583
VIS001112,483
VIS001113,1145
VIS001114,598
VIS001115,1546
VIS001116,2166
VIS001117,278
VIS001118,381
VIS001119,0
VIS001120,577
VIS001121,405
VIS001122,2770
VIS001123,196
VIS001124,1038
VIS001125,318
VIS001157,1363
VIS001158,3326
VIS001159,600
VIS001160,2572
VIS001188,3532
VIS001189,1500
VIS001196,6668
VIS001198,0
VIS001199,5700
VIS001214,1708
VIS001215,100
VIS001223,0
VIS001224,50
VIS001225,682
VIS001229,770
VIS001230,6427
VIS001231,1260
VIS001232,1166
VIS001233,980
VIS001234,570
VIS001235,200
VIS001236,0
VIS001237,1600
VIS001238,1564
VIS001239,196
VIS001240,0
VIS001241,1078
VIS001242,682
VIS001243,284
VIS001244,0
VIS001245,485
VIS001246,131
VIS001247,32
VIS001248,2204
VIS001249,376
VIS001250,0
VIS001251,0
VIS001252,2252
VIS001253,1388
VIS001254,609
VIS001255,20
VIS001256,0
VIS001389,3058
VIS001390,6368
VIS001391,6808
VIS001392,4692
VIS001393,3255
VIS001456,300
VIS001569,68
VIS001579,400
VIS001580,0
VIS001587,1109
VIS001590,0
VIS001619,721
VIS001620,0
VIS001621,180
VIS001622,1343
VIS001623,0
VIS001624,469
VIS001625,800
VIS001626,851
VIS001640,0
VIS001641,80
VIS001651,133
VIS001670,929
VIS002323,1050
VIS002324,0
VIS002325,1368
VIS002326,203
VIS002327,1729
VIS002328,200
VIS002329,376
VIS002333,0
VIS004912,405
VIS006728,111
VIS006729,499
VIS009223,0
VIS009278,269
VIS009770,2397
VIS010842,90
VIS010845,480
VIS010849,2000
VIS010913,0
VIS011121,300
VIS011415,1250
VIS011418,0
VIS011419,1000
VIS011476,0
VIS011477,0
VIS011592,0
VIS011675,1423
VIS011676,4410
VIS011677,0
VIS011686,600
VIS011687,0
VIS011688,500
VIS011689,0
VIS011691,0
VIS011692,0
VIS011693,1047
VIS011694,0
VIS011695,0
VIS011696,200
VIS011697,600
VIS011698,0
VIS011699,0
VIS011700,0
VIS011701,0
VIS011702,0
VIS011703,0
VIS011704,830
VIS011705,0
VIS011706,0
VIS011707,0
VIS011708,0
VIS011709,88
